rank,path,subject_id,date_id,gesture,repetition,correctness,posture,label,task,mahalanobis_sq,score01,speed,accel,jerk,smoothness
776,data/RawData/105_18_0_2_1_stand.txt,105,18,0,2,1,stand,stand,stand,0.36298259696088114,0.3657937806873977,0.003225990647289811,0.20279058834345623,0.7939663159517018,1.710505479731953e-05
777,data/RawData/101_18_4_2_1_stand.txt,101,18,4,2,1,stand,stand,stand,0.36275499231578057,0.3649754500818331,0.0018761259485705227,0.20643900166746892,0.7915014528646124,0.00018341951659163453
778,data/RawData/207_18_7_1_2_stand.txt,207,18,7,1,2,stand,stand,stand,0.36258733093494994,0.3641571194762684,0.0,0.0,1.343229111065806,3.906987183501268e-06
779,data/RawData/307_18_1_13_1_stand.txt,307,18,1,13,1,stand,stand,stand,0.36241639515977386,0.36333878887070375,0.0032812093335568672,0.12983233049005502,0.8669130947497019,0.0
780,data/RawData/202_18_4_18_1_stand.txt,202,18,4,18,1,stand,stand,stand,0.36238644329522013,0.3625204582651391,0.003667501706523379,0.22102424332491882,0.7750878702166651,0.00022038474913328086
781,data/RawData/216_18_1_4_1_stand.txt,216,18,1,4,1,stand,stand,stand,0.3623706179969776,0.3617021276595745,0.0029081086044726325,0.13510661482479544,0.8612800381500924,0.0007052384178799099
782,data/RawData/215_18_0_3_1_stand.txt,215,18,0,3,1,stand,stand,stand,0.36233101810924556,0.3608837970540098,0.0038600424129934894,0.21393734728719901,0.7819913788143326,0.00021123148271496534
783,data/RawData/202_18_8_12_1_stand.txt,202,18,8,12,1,stand,stand,stand,0.36226129112105354,0.36006546644844517,0.00014588797408007046,0.0,1.0117191151576512,3.148042657651334e-05
784,data/RawData/211_18_5_2_1_stand.txt,211,18,5,2,1,stand,stand,stand,0.36215981033464784,0.35924713584288054,0.0021642207146660205,0.1802591896898465,0.8175918710651696,0.0
785,data/RawData/303_18_1_9_1_stand.txt,303,18,1,9,1,stand,stand,stand,0.36186283724300516,0.35842880523731585,0.0036154271720958146,0.12402946757248205,0.872279091243312,7.601400934660561e-05
786,data/RawData/211_18_1_2_1_stand.txt,211,18,1,2,1,stand,stand,stand,0.36157244732096117,0.3576104746317512,0.00242838509962923,0.1008752715968967,0.8965948720524605,0.00010147124824820317
787,data/RawData/101_18_2_1_1_stand.txt,101,18,2,1,1,stand,stand,stand,0.3615470886125011,0.3567921440261866,0.00013978029906951426,0.0,1.054784349790855,0.0
788,data/RawData/104_18_8_1_1_stand.txt,104,18,8,1,1,stand,stand,stand,0.3614365667925075,0.35597381342062195,0.0005974705187881519,0.024419895628948092,0.9749950526562464,0.0
789,data/RawData/206_18_3_12_2_stand.txt,206,18,3,12,2,stand,stand,stand,0.36136246300931046,0.35515548281505727,0.0020661388255395546,0.11410918105617295,0.8838032271653397,2.1452950180794103e-05
790,data/RawData/205_18_1_7_1_stand.txt,205,18,1,7,1,stand,stand,stand,0.3613438225401431,0.35433715220949263,0.0027537637893518823,0.18484872453148538,0.8123010611058047,9.6450570590691e-05
791,data/RawData/211_18_7_9_2_stand.txt,211,18,7,9,2,stand,stand,stand,0.3610665243624683,0.353518821603928,0.0,0.0,1.0407001154220505,0.0
792,data/RawData/103_18_3_3_1_stand.txt,103,18,3,3,1,stand,stand,stand,0.3602113534383239,0.3527004909983633,0.0016361492489168612,0.14105331863429788,0.857330273619868,0.0
793,data/RawData/207_18_8_8_2_stand.txt,207,18,8,8,2,stand,stand,stand,0.35999282919083864,0.3518821603927987,0.0028629725750567697,0.17297811656150108,0.823974753503291,0.00018415735737331815
794,data/RawData/211_18_7_4_2_stand.txt,211,18,7,4,2,stand,stand,stand,0.3599753223849628,0.35106382978723405,0.0,0.08279225632210874,0.9172717371678882,0.0
795,data/RawData/102_18_4_13_2_stand.txt,102,18,4,13,2,stand,stand,stand,0.3596696406059976,0.3502454991816694,0.0028726545452888532,0.151613174862051,0.8454831836778243,3.0986912055609806e-05
796,data/RawData/202_18_4_22_3_stand.txt,202,18,4,22,3,stand,stand,stand,0.3596684569249531,0.34942716857610473,0.0031399611684997837,0.20632592533881422,0.7895700740613246,0.0009640394285813568
797,data/RawData/103_18_5_3_1_stand.txt,103,18,5,3,1,stand,stand,stand,0.359389667127692,0.3486088379705401,0.0,0.07495920267049012,0.9250183786507954,0.0003765942824873872
798,data/RawData/101_18_0_5_1_stand.txt,101,18,0,5,1,stand,stand,stand,0.3591791973583024,0.34779050736497547,0.00338992343342805,0.1758146060786634,0.8206131213541833,0.00018234913094120964
799,data/RawData/307_18_8_7_1_stand.txt,307,18,8,7,1,stand,stand,stand,0.35913123723139817,0.3469721767594108,0.0003418667722801779,0.17760411700132198,0.8220655514149499,0.0
800,data/RawData/303_18_1_7_1_stand.txt,303,18,1,7,1,stand,stand,stand,0.3589081815629484,0.34615384615384615,0.003604509365022675,0.22274895190223878,0.7734846465475439,0.00016189218240846722
801,data/RawData/101_18_5_1_1_stand.txt,101,18,5,1,1,stand,stand,stand,0.3588894366351844,0.3453355155482815,0.0017749636108602476,0.0,1.1010020761894481,0.00045539176019433633
802,data/RawData/202_18_7_21_2_stand.txt,202,18,7,21,2,stand,stand,stand,0.3587968991218966,0.3445171849427169,0.0,0.020336786014658995,0.9809297833910552,1.1880069413966318e-05
803,data/RawData/101_18_2_6_1_stand.txt,101,18,2,6,1,stand,stand,stand,0.3582915599163046,0.3436988543371522,0.0007617740986391472,0.03587062665480279,0.9633399020657191,2.7697178048122306e-05
804,data/RawData/107_18_7_3_1_stand.txt,107,18,7,3,1,stand,stand,stand,0.3581254903636616,0.34288052373158756,0.0010887806370552923,0.2427530121780068,0.7560983680104327,5.9839171712958455e-05
805,data/RawData/207_18_8_6_2_stand.txt,207,18,8,6,2,stand,stand,stand,0.35799780456086305,0.34206219312602293,0.004010628438053128,0.17793871283193613,0.8179802497292173,7.040899800007941e-05
806,data/RawData/306_18_2_8_1_stand.txt,306,18,2,8,1,stand,stand,stand,0.3574902939648925,0.34124386252045824,1.4817675844817584e-05,0.0025026994428531666,0.997177281622222,0.0003052012562827093
807,data/RawData/216_18_5_1_1_stand.txt,216,18,5,1,1,stand,stand,stand,0.3574355540729825,0.3404255319148936,0.003966563347108184,0.13239255410803022,0.8636457707736621,0.0
808,data/RawData/306_18_4_12_1_stand.txt,306,18,4,12,1,stand,stand,stand,0.3574057946723497,0.339607201309329,0.0,0.0,1.3065073118658157,0.00038487076622663514
809,data/RawData/215_18_4_2_2_stand.txt,215,18,4,2,2,stand,stand,stand,0.3573950369760064,0.33878887070376434,0.0011102758471749168,0.1432900287990209,0.8556174841606836,0.0
810,data/RawData/206_18_8_10_2_stand.txt,206,18,8,10,2,stand,stand,stand,0.3573727481539047,0.33797054009819966,0.000983207191149924,0.23398257407608508,0.7649913959884896,4.282274147707885e-05
811,data/RawData/206_18_2_9_1_stand.txt,206,18,2,9,1,stand,stand,stand,0.35729230957792363,0.337152209492635,0.0020085505490232266,0.13188571411485583,0.8661307015957513,0.0
812,data/RawData/202_18_8_9_1_stand.txt,202,18,8,9,1,stand,stand,stand,0.3568694748492609,0.3363338788870704,0.005898486324231537,0.0,1.480294499276164,0.00014030800873536674
813,data/RawData/104_18_5_4_1_stand.txt,104,18,5,4,1,stand,stand,stand,0.3566149334168652,0.3355155482815057,0.003938486498867989,0.21560021362383477,0.7803251097296398,0.0001361901448534928
814,data/RawData/215_18_2_4_1_stand.txt,215,18,2,4,1,stand,stand,stand,0.3564885457265527,0.33469721767594107,0.002067725637754643,0.1106613228568199,0.8872894781165345,0.0
815,data/RawData/216_18_4_3_2_stand.txt,216,18,4,3,2,stand,stand,stand,0.35637303790916613,0.33387888707037644,0.002938455416674137,0.1823610104604865,0.8137908885344095,0.0009096455856238729
816,data/RawData/211_18_8_6_1_stand.txt,211,18,8,6,1,stand,stand,stand,0.35606942065239905,0.3330605564648118,0.0042169852231813435,0.0,1.040570334981699,0.0005605512582795666
817,data/RawData/207_18_7_9_1_stand.txt,207,18,7,9,1,stand,stand,stand,0.3559836513665208,0.3322422258592471,0.001837541558322963,0.06253803891373536,0.9354514461631421,0.0001729733619905842
818,data/RawData/303_18_0_12_1_stand.txt,303,18,0,12,1,stand,stand,stand,0.3556519967987998,0.3314238952536825,0.004362203880222869,0.02390230901281154,0.9717604516265826,0.0
819,data/RawData/101_18_7_2_1_stand.txt,101,18,7,2,1,stand,stand,stand,0.35565152730373617,0.33060556464811786,0.00012758983523227736,0.08871248853738331,0.9111751131102112,0.0
820,data/RawData/206_18_7_15_1_stand.txt,206,18,7,15,1,stand,stand,stand,0.35560886899604205,0.32978723404255317,0.0008884560416629465,0.016572649111718248,0.9825658092575181,0.0
821,data/RawData/202_18_7_1_1_stand.txt,202,18,7,1,1,stand,stand,stand,0.35556290106277055,0.32896890343698854,0.007798679763441144,0.008370135580287543,0.9835762310193917,0.0002549536340672344
822,data/RawData/202_18_4_28_2_stand.txt,202,18,4,28,2,stand,stand,stand,0.3550116775576187,0.3281505728314239,0.002561151508841716,0.03786509216503652,0.959566953774196,6.802549108995503e-06
823,data/RawData/206_18_8_6_1_stand.txt,206,18,8,6,1,stand,stand,stand,0.35475697691166475,0.32733224222585927,0.00035871900111106634,0.1429061669577824,0.856748678951585,0.0
824,data/RawData/216_18_0_1_2_stand.txt,216,18,0,1,2,stand,stand,stand,0.3546376233814033,0.3265139116202946,0.0032436152173264112,0.2008608319327306,0.795389699241479,0.000505853605644256
825,data/RawData/102_18_0_3_1_stand.txt,102,18,0,3,1,stand,stand,stand,0.35460943456826466,0.32569558101472995,0.0029445989512406415,0.17733783680030174,0.8197444933696031,0.0
826,data/RawData/215_18_2_1_1_stand.txt,215,18,2,1,1,stand,stand,stand,0.35460006348070705,0.3248772504091653,0.0021360276612305312,0.16160995353858212,0.8362738710809092,0.0
827,data/RawData/202_18_4_36_1_stand.txt,202,18,4,36,1,stand,stand,stand,0.35439731957615067,0.32405891980360063,0.0023845107335165082,0.22743843627332788,0.7699667255618802,0.00021032742845373083
828,data/RawData/216_18_1_6_1_stand.txt,216,18,1,6,1,stand,stand,stand,0.35435622856213495,0.323240589198036,0.0026783631171886308,0.09212046249280267,0.9051029150906742,9.825929651240059e-05
829,data/RawData/202_18_4_8_1_stand.txt,202,18,4,8,1,stand,stand,stand,0.3533634346578916,0.32242225859247137,0.002729771257635174,0.20392668856760796,0.7931609781486385,0.00018256202328868862
830,data/RawData/211_18_8_1_1_stand.txt,211,18,8,1,1,stand,stand,stand,0.35322190754855015,0.32160392798690673,0.0,0.0,1.1864458030599943,0.0
831,data/RawData/213_18_3_1_2_stand.txt,213,18,3,1,2,stand,stand,stand,0.35311770844555673,0.32078559738134205,0.002765795856262595,0.011111135532552701,0.9858468983267191,0.0002761702816335203
832,data/RawData/211_18_1_5_1_stand.txt,211,18,1,5,1,stand,stand,stand,0.35303671251618124,0.3199672667757774,0.0020605746151916445,0.1462131113712251,0.8516947239355822,3.159007516839396e-05
833,data/RawData/105_18_0_4_1_stand.txt,105,18,0,4,1,stand,stand,stand,0.3529483160865149,0.3191489361702128,0.0034561466228865347,0.23130843022378947,0.7650244995904313,0.0002109235600596247
834,data/RawData/105_18_1_1_1_stand.txt,105,18,1,1,1,stand,stand,stand,0.352874630329172,0.3183306055646481,0.0019187660054165235,0.15200258087539953,0.8460452995884435,3.3353527906665794e-05
835,data/RawData/107_18_8_4_1_stand.txt,107,18,8,4,1,stand,stand,stand,0.35265766569431267,0.31751227495908346,0.0008685735644345011,0.0,1.007874590269951,9.401961326505603e-06
836,data/RawData/215_18_3_6_2_stand.txt,215,18,3,6,2,stand,stand,stand,0.35251372279673604,0.31669394435351883,0.0019815444810131777,0.16351500509636607,0.8345194199138947,0.0
837,data/RawData/206_18_7_21_1_stand.txt,206,18,7,21,1,stand,stand,stand,0.35242881157859407,0.3158756137479542,0.0,0.0,1.002020457349443,9.0774073793615e-05
838,data/RawData/101_18_7_4_1_stand.txt,101,18,7,4,1,stand,stand,stand,0.35237037273653177,0.3150572831423895,0.0,0.0,1.3828526863062056,0.0
839,data/RawData/106_18_7_3_1_stand.txt,106,18,7,3,1,stand,stand,stand,0.35211290786977595,0.3142389525368249,0.0,0.06784319397851188,0.9331091131830056,2.9880668103361267e-06
840,data/RawData/102_18_7_2_1_stand.txt,102,18,7,2,1,stand,stand,stand,0.3520119787768809,0.31342062193126025,0.0007473663006217393,0.02042962734285613,0.9788398437557458,0.0
841,data/RawData/207_18_3_16_2_stand.txt,207,18,3,16,2,stand,stand,stand,0.3515371040226704,0.31260229132569556,0.0024738054177401024,0.06086145296854519,0.9366869031814624,0.0
842,data/RawData/102_18_7_1_1_stand.txt,102,18,7,1,1,stand,stand,stand,0.3513870626648854,0.3117839607201309,0.0012838620547416663,0.0,1.039090502850993,0.0
843,data/RawData/202_18_4_37_1_stand.txt,202,18,4,37,1,stand,stand,stand,0.3513511910123521,0.3109656301145663,0.001446251805310705,0.17440929557620205,0.8241050671957233,3.938541991776139e-05
844,data/RawData/103_18_8_2_1_stand.txt,103,18,8,2,1,stand,stand,stand,0.35132455799398843,0.31014729950900166,0.0008775485835130643,0.17113947441526992,0.8277978641587687,0.00018511283960208892
845,data/RawData/305_18_2_6_1_stand.txt,305,18,2,6,1,stand,stand,stand,0.35128723182151994,0.309328968903437,0.0,0.0,1.0584021754272948,0.000548498175385304
846,data/RawData/211_18_5_4_1_stand.txt,211,18,5,4,1,stand,stand,stand,0.35108039759616355,0.30851063829787234,0.0027351877457883265,0.22458965530442002,0.7726887932732917,0.0
847,data/RawData/213_18_2_3_1_stand.txt,213,18,2,3,1,stand,stand,stand,0.3510279359898948,0.3076923076923077,0.002174179318045678,0.22772553188062147,0.7699696304727918,0.00013065832569233218
848,data/RawData/202_18_8_13_1_stand.txt,202,18,8,13,1,stand,stand,stand,0.35069658636785483,0.306873977086743,0.0,0.0,1.0468121970237956,0.0
849,data/RawData/202_18_8_16_1_stand.txt,202,18,8,16,1,stand,stand,stand,0.3505731672383187,0.3060556464811784,0.0047053939911890245,0.0,1.1562486719642622,3.80221400409129e-05
850,data/RawData/101_18_5_2_1_stand.txt,101,18,5,2,1,stand,stand,stand,0.3502858522774207,0.30523731587561376,0.002220078181102791,0.11393302598216828,0.8837048793214627,0.00014201651241162058
851,data/RawData/213_18_7_4_1_stand.txt,213,18,7,4,1,stand,stand,stand,0.3502834836279525,0.3044189852700491,0.0,0.0,1.3308333572091189,0.0
852,data/RawData/104_18_1_5_1_stand.txt,104,18,1,5,1,stand,stand,stand,0.3502376810399656,0.30360065466448444,0.0038650433340081127,0.1607132539447066,0.835431382242307,0.0
853,data/RawData/206_18_5_8_2_stand.txt,206,18,5,8,2,stand,stand,stand,0.3502099641233526,0.3027823240589198,0.003970433255869076,0.1779676291045702,0.8174419253742774,0.0006200122624279655
854,data/RawData/215_18_4_4_2_stand.txt,215,18,4,4,2,stand,stand,stand,0.3499981821556155,0.3019639934533552,0.0011300467494473703,0.0,1.0563894006735801,0.0
855,data/RawData/106_18_0_1_1_stand.txt,106,18,0,1,1,stand,stand,stand,0.349747283023095,0.3011456628477905,0.0017915356433506504,0.09503350234142335,0.9031994631407402,0.0
856,data/RawData/104_18_1_3_1_stand.txt,104,18,1,3,1,stand,stand,stand,0.3495503129039459,0.30032733224222585,0.0036997417273850453,0.24180684384136378,0.7544787781327175,1.4636295672810573e-05
857,data/RawData/106_18_4_4_1_stand.txt,106,18,4,4,1,stand,stand,stand,0.34954209190714697,0.2995090016366612,0.0009608883287541799,0.14075063308076516,0.8583145109442715,0.0
858,data/RawData/301_18_5_8_1_stand.txt,301,18,5,8,1,stand,stand,stand,0.34945704651385023,0.2986906710310966,0.0014303907229697742,0.17525145134502196,0.8232088144773794,0.00010934345176724456
859,data/RawData/106_18_0_5_1_stand.txt,106,18,0,5,1,stand,stand,stand,0.3491214784497748,0.2978723404255319,0.0029671616422053395,0.24610392835371012,0.7509050225060487,2.388749517169876e-05
860,data/RawData/202_18_8_19_1_stand.txt,202,18,8,19,1,stand,stand,stand,0.34803651115069134,0.29705400981996727,0.0,0.0,1.4177197073170826,0.0
861,data/RawData/211_18_5_5_1_stand.txt,211,18,5,5,1,stand,stand,stand,0.3478256655815485,0.29623567921440264,0.0010055505766254867,0.12324873189650813,0.8757683918796434,0.0
862,data/RawData/202_18_8_30_1_stand.txt,202,18,8,30,1,stand,stand,stand,0.34769407090135634,0.29541734860883795,0.0,0.0,1.1352458134223868,0.0
863,data/RawData/213_18_8_2_1_stand.txt,213,18,8,2,1,stand,stand,stand,0.347433104771261,0.2945990180032733,0.0,0.055768560053042655,0.9457496700096225,0.0
864,data/RawData/202_18_8_26_1_stand.txt,202,18,8,26,1,stand,stand,stand,0.34707498575252205,0.2937806873977087,0.0041632534561808245,0.0,1.469407855666134,8.533147623732105e-05
865,data/RawData/211_18_7_2_1_stand.txt,211,18,7,2,1,stand,stand,stand,0.3468627228257651,0.29296235679214405,0.0,0.0,1.0143187878973865,2.1897883435977066e-05
866,data/RawData/104_18_4_5_1_stand.txt,104,18,4,5,1,stand,stand,stand,0.3464223219283565,0.29214402618657936,0.0034559766468426232,0.15766104838667502,0.83880995816627,7.301679732563331e-05
867,data/RawData/307_18_1_12_1_stand.txt,307,18,1,12,1,stand,stand,stand,0.34631993545828554,0.29132569558101473,0.0036657800558915674,0.14486688787533444,0.8514327769149261,3.4555150960435664e-05
868,data/RawData/101_18_7_6_1_stand.txt,101,18,7,6,1,stand,stand,stand,0.3461404054130824,0.2905073649754501,0.0,0.0,1.316741705315163,3.198930695547304e-05
869,data/RawData/206_18_1_7_1_stand.txt,206,18,1,7,1,stand,stand,stand,0.3460299691163867,0.2896890343698854,0.0039119244325983875,0.14294340300287223,0.8526339451559,0.0005107274057393272
870,data/RawData/307_18_1_11_1_stand.txt,307,18,1,11,1,stand,stand,stand,0.345766289655612,0.2888707037643208,0.0036771879597770328,0.19658964120967568,0.7997061726608218,2.699816683329373e-05
871,data/RawData/307_18_7_7_1_stand.txt,307,18,7,7,1,stand,stand,stand,0.34575805553314126,0.28805237315875615,0.0,0.0,1.0911773797289317,0.0
872,data/RawData/305_18_2_1_1_stand.txt,305,18,2,1,1,stand,stand,stand,0.3456033762305502,0.2872340425531915,0.0,0.0,1.1804982817158225,0.0005564127857543139
873,data/RawData/104_18_1_4_1_stand.txt,104,18,1,4,1,stand,stand,stand,0.3455896669349933,0.2864157119476268,0.0032078566265920814,0.0872653565731456,0.9095485879547469,0.0
874,data/RawData/101_18_7_5_1_stand.txt,101,18,7,5,1,stand,stand,stand,0.3454771288916522,0.2855973813420622,0.0,0.0,1.3967489856565138,0.0
875,data/RawData/102_18_8_2_1_stand.txt,102,18,8,2,1,stand,stand,stand,0.3452759145642587,0.28477905073649756,0.0027801686528663486,0.20716589484287914,0.790056229339852,0.0
876,data/RawData/213_18_3_6_2_stand.txt,213,18,3,6,2,stand,stand,stand,0.3450296103138161,0.2839607201309329,0.003142413523454314,0.0,1.0375342504021923,0.0
877,data/RawData/302_18_1_10_1_stand.txt,302,18,1,10,1,stand,stand,stand,0.34488632889592447,0.28314238952536824,0.004242413531563263,0.12737146521413123,0.8684121532123483,0.0
878,data/RawData/206_18_0_6_1_stand.txt,206,18,0,6,1,stand,stand,stand,0.34454648621637757,0.2823240589198036,0.0017619904475664396,0.27199750497313124,0.7260892215469639,0.00015128302943599977
879,data/RawData/307_18_1_10_1_stand.txt,307,18,1,10,1,stand,stand,stand,0.34443775656373365,0.281505728314239,0.003102782507144691,0.0,1.027787594195919,0.00035307051657392093
